year,city_name,id_city,city_population,cpi,rev_total,rev_general,intergovt_rev,igr_federal,igr_state,own_source_rev,taxes,tax_property,tax_sales_grossrec,tax_sales_general,tax_sales_selectiv,tax_sales_motofuel,tax_sales_alcohol,tax_sales_tobacco,tax_sales_utility,tax_sales_other,tax_income_indiv,tax_income_corp,tax_motor_vehicle,tax_other,charges_misc_rev,charges,chg_educ,chg_higher_ed,chg_school_lunch,chg_hospitals,chg_highways,chg_air_transit,chg_parking,chg_seaport,chg_nat_resources,chg_parks_rec,chg_hous_commdev,chg_sewers,chg_waste_mgmt,chg_other,misc_general_rev,misc_interest,misc_fines_fees,misc_spec_assess,misc_property_sale,misc_other,rev_utility,rev_utility_water,rev_utility_elec,rev_utility_gas,rev_utility_transit,rev_liquor_store,rev_empl_retire_tr,spending_direct,spending_general,education_services,education,educ_higher,educ_elem_sec,libraries,social_services,public_welfare,welfare_cash,welfare_vendors,welfare_other,hospitals,health,transportation,highways,air_transit,parking,seaport,public_safety,police,fire,correction,inspection,envir_housing,natural_resources,parks_recreation,housing_commdevt,sewerage,waste_mgmt,administration,admin_financial,admin_judicial,public_buildings,admin_other,interest_general,misc,commercial_activ,other_gen_spending,spending_utility,utility_water,utility_elec,utility_gas,utility_transit,spend_liquor_store,sp_empl_retire_tr,spending_total,spend_intergovt,spend_current_ops,spend_capital,capital_construct,capital_other_dir,spend_assistance,spend_debtinterest,spend_insurance,salaries_wages,capital_general,capital_education,capital_higher_ed,capital_elem_ed,capital_hospitals,capital_highways,capital_correction,capital_nat_res,capital_parks_rec,capital_sewers,capital_waste_mgmt,capital_other_gen,capital_utility,debt_outstanding,debt_short_term,debt_long_term,debt_private_purp,debt_issued,debt_retired,cash_holdings,cash_empl_retire,cash_other,cash_other_offsets,cash_other_bonds,cash_other_other,county_name,id_county,county_population,relationship_city_school,enrollment,districts_in_city,consolidated_govt,state
2011,Rutland,462011004.0,16458,1.066987,4565.97,4341.15,2726.62,106.89,2619.74,1614.53,958.8,910.83,28.98,0.0,28.98,0.0,0.0,0.0,0.0,28.98,0.0,0.0,0.0,18.99,655.73,528.83,63.02,0.0,32.48,0.0,0.0,0.0,11.54,0.0,0.0,2.4,56.47,273.49,16.58,105.34,126.9,7.37,23.3,0.0,0.03,96.2,224.83,217.89,0.0,0.0,6.93,0.0,0.0,4793.11,4547.01,2982.29,2912.92,0.0,2912.92,69.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.66,124.22,0.0,12.45,0.0,516.96,318.71,198.25,0.0,0.0,523.0,0.0,91.02,229.76,177.93,24.28,162.63,67.49,15.53,48.3,31.31,20.83,204.64,0.0,204.64,246.1,107.67,0.0,0.0,138.42,0.0,0.0,4812.62,19.51,4496.43,262.56,8.2,254.37,0.0,34.11,0.0,2320.28,202.44,147.94,0.0,147.94,0.0,0.0,0.0,0.0,0.0,42.66,0.65,11.19,60.12,1324.22,0.0,1324.22,0.0,507.86,582.78,737.24,0.0,737.24,2.5,0.0,734.74,Rutland,461011011.0,61573.0,1.0,2750.0,1.0,0.0,VT
2012,Rutland,462011004.0,16316,1.045354,4623.33,4398.07,2866.04,177.66,2688.38,1532.03,914.04,861.55,29.86,0.0,29.86,0.0,0.0,0.0,0.0,29.86,0.0,0.0,0.0,22.64,617.99,503.9,65.8,0.0,30.18,0.0,0.77,0.0,11.92,0.0,0.0,2.69,71.12,260.12,16.55,74.94,114.09,17.43,12.69,0.0,3.0,80.97,225.26,216.94,0.0,0.0,8.32,0.0,0.0,4593.36,4367.3,2796.37,2741.59,0.0,2741.59,54.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.67,135.51,0.0,9.16,0.0,514.88,331.7,183.17,0.0,0.0,574.71,0.0,117.29,215.14,219.76,22.51,168.16,46.64,12.54,54.78,54.2,19.38,149.14,0.0,149.14,226.06,119.81,0.0,0.0,106.25,0.0,0.0,4605.66,12.3,4422.2,143.64,52.83,90.81,0.0,27.52,0.0,2214.82,130.22,73.17,0.0,73.17,0.0,0.0,0.0,0.0,2.29,41.2,0.7,12.87,13.42,1157.96,0.0,1157.96,0.0,37.47,154.94,690.96,0.0,690.96,2.15,5.86,682.95,Rutland,461011011.0,61196.0,1.0,2390.0,1.0,0.0,VT
2013,Rutland,462011004.0,16182,1.030263,4702.22,4474.06,2916.98,141.51,2775.47,1555.4,934.29,883.2,28.84,0.0,28.84,0.0,0.0,0.0,0.0,28.84,0.0,0.0,0.0,22.25,622.79,528.53,73.54,0.0,26.36,0.0,0.76,0.0,12.92,0.0,0.0,2.55,72.64,273.39,20.86,71.87,94.27,4.69,11.91,6.37,2.99,68.31,228.16,221.05,0.0,0.0,7.1,0.0,0.0,4809.8,4545.5,2813.77,2773.22,0.0,2773.22,40.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.92,257.92,0.0,0.0,0.0,533.63,344.16,189.47,0.0,0.0,618.35,0.0,114.5,276.76,203.61,23.48,170.91,51.06,13.14,58.13,48.58,27.36,123.57,0.0,123.57,264.3,159.55,0.0,0.0,104.75,0.0,0.0,4824.71,13.37,4574.65,192.85,101.96,90.89,0.0,43.84,0.0,2353.24,104.88,56.73,0.0,56.73,0.0,0.0,0.0,0.0,2.3,14.77,0.36,30.71,87.97,1153.78,0.0,1153.78,0.0,114.77,151.53,734.73,0.0,734.73,1.07,24.51,709.15,Rutland,461011011.0,60776.0,1.0,2390.0,1.0,0.0,VT
2014,Rutland,462011004.0,16064,1.013817,4792.41,4553.54,2971.22,112.48,2858.75,1570.3,943.21,898.19,28.53,0.0,28.53,0.0,0.0,0.0,0.0,28.53,0.0,0.0,0.0,16.49,630.47,532.42,61.09,0.0,24.17,0.0,0.88,0.0,14.33,0.0,0.0,28.72,73.97,304.89,25.01,23.54,106.69,5.49,11.17,0.0,3.39,86.65,238.86,221.71,0.0,0.0,17.15,0.0,0.0,4857.61,4555.85,2826.68,2784.46,0.0,2784.46,42.22,0.06,0.06,0.0,0.06,0.0,0.0,0.0,263.49,256.67,0.0,6.82,0.0,545.64,319.07,226.57,0.0,0.0,609.38,0.0,120.04,259.51,205.49,24.34,167.55,48.41,12.43,53.77,52.95,20.42,122.62,0.0,122.62,301.76,125.36,0.0,0.0,176.4,0.0,0.0,4901.67,42.28,4597.61,226.59,115.1,111.49,0.0,35.19,0.0,2341.98,129.76,57.68,0.0,57.68,0.0,0.0,0.0,0.0,2.32,30.23,0.03,39.5,96.83,1404.64,0.0,1404.64,0.0,456.17,159.65,772.9,0.0,772.9,0.0,48.6,724.31,Rutland,461011011.0,60487.0,1.0,2390.0,1.0,0.0,VT
2015,Rutland,462011004.0,15908,1.012615,5384.37,4740.47,2986.14,43.09,2943.06,1732.08,1080.7,1032.04,31.51,0.0,31.51,0.0,0.0,0.0,0.0,31.51,0.0,0.0,0.0,17.15,655.42,566.38,49.84,0.0,12.92,0.0,0.57,0.0,10.76,0.0,0.0,29.73,86.19,309.42,26.8,53.07,107.25,7.07,12.22,12.41,1.08,74.46,253.89,234.69,0.0,0.0,19.19,0.0,390.01,6113.98,5513.37,3420.98,3376.93,0.0,3376.93,44.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.38,302.68,0.0,7.7,0.0,586.72,381.37,205.35,0.0,0.0,872.03,0.0,114.13,253.22,478.11,26.57,158.07,51.7,14.18,28.67,63.53,78.81,86.38,0.0,86.38,268.4,130.11,0.0,0.0,138.29,0.0,332.21,6146.38,30.36,4703.71,988.79,377.94,610.87,0.0,91.3,332.21,2401.36,954.42,582.31,0.0,582.31,0.0,22.15,0.0,0.0,4.81,282.12,0.0,63.02,34.38,1929.18,0.0,1929.18,0.0,738.71,294.07,6203.47,4831.56,1371.91,0.0,73.52,1298.39,Rutland,461011011.0,60068.0,1.0,1966.0,1.0,0.0,VT
2016,Rutland,462011004.0,15724,1.0,5309.69,4777.54,3113.08,5.82,3107.64,1632.26,1065.27,1016.79,31.04,0.0,31.04,0.0,0.0,0.0,0.0,31.04,0.0,0.0,0.0,17.45,571.52,504.17,46.55,0.0,12.85,0.0,0.51,0.0,9.48,0.0,0.0,26.14,86.94,271.81,29.59,33.15,95.01,6.52,12.21,12.4,1.08,62.8,253.85,234.48,0.0,0.0,19.37,0.0,278.3,5797.41,5150.51,3004.83,2959.55,0.0,2959.55,45.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.49,310.54,0.0,7.95,0.0,593.82,382.67,211.14,0.0,0.0,897.18,0.0,117.28,268.51,483.4,27.99,163.05,53.09,14.91,29.62,65.43,84.54,88.6,0.0,88.6,279.56,129.99,0.0,0.0,149.57,0.0,367.34,5868.88,69.19,4723.29,611.84,393.27,218.58,0.0,97.22,367.34,2415.88,563.61,176.74,0.0,176.74,0.0,22.13,0.0,0.0,4.87,281.86,0.0,78.02,48.23,1734.66,0.0,1734.66,0.0,192.32,290.44,6222.72,4782.75,1439.97,0.0,97.94,1342.03,Rutland,461011011.0,59566.0,1.0,1966.0,1.0,0.0,VT
2002,Seattle,482017021.0,567169,1.334113,7921.79,6245.47,1637.87,449.3,1188.57,4607.61,2705.83,1321.65,987.94,592.67,395.26,0.0,0.0,0.0,260.41,134.85,0.0,0.0,6.16,390.08,1901.78,1338.89,19.92,0.0,7.82,0.87,6.67,117.44,35.05,75.67,0.0,102.76,45.53,486.12,317.53,131.32,562.89,203.75,47.37,9.21,48.11,254.45,1818.43,257.68,1476.25,0.0,84.51,0.0,-142.12,8970.38,6103.78,1468.08,1318.61,0.0,1318.61,149.47,253.82,12.88,0.11,0.0,12.76,18.36,222.58,638.0,322.07,221.11,4.7,90.12,871.18,444.71,226.53,94.54,105.39,1692.95,30.21,477.68,500.96,393.15,290.95,522.93,97.79,172.88,173.93,78.32,260.7,396.14,0.0,396.14,2691.73,388.39,1815.88,0.0,487.47,0.0,174.86,8970.8,0.42,6102.37,2195.18,1558.81,636.37,0.11,497.85,174.86,2702.57,1486.11,321.64,0.0,321.64,16.98,109.01,8.24,4.5,135.65,209.91,17.1,663.1,709.07,11040.4,146.38,10894.02,0.0,2596.96,776.36,7722.65,3538.8,4183.85,573.06,2010.4,1600.39,King,481017017.0,1754090.0,3.0,47491.0,2.0,0.0,WA
2003,Seattle,482017021.0,566945,1.304386,8136.81,6349.01,1664.7,481.1,1183.61,4684.3,2728.76,1370.93,968.0,572.26,395.75,0.0,0.0,0.0,262.29,133.46,0.0,0.0,5.87,383.95,1955.55,1395.67,20.23,0.0,7.21,0.69,6.69,120.25,34.59,73.2,0.0,104.3,53.96,517.05,341.5,123.21,559.88,161.12,46.38,9.98,24.78,317.63,1966.16,280.38,1602.1,0.0,83.68,0.0,-178.35,9109.37,6287.92,1292.88,1095.75,0.0,1095.75,197.13,252.5,4.63,0.18,0.0,4.45,17.69,230.18,700.56,337.3,265.11,4.71,93.45,886.42,459.62,228.23,94.11,104.47,1741.77,30.93,640.46,417.75,351.54,301.09,536.44,96.97,179.26,187.95,72.26,362.89,514.45,0.02,514.44,2635.44,443.82,1760.3,0.0,431.32,0.0,186.0,9145.42,36.05,6364.53,1939.21,1434.34,504.87,0.18,619.44,186.0,2731.52,1287.11,142.15,0.0,142.15,16.39,107.25,0.9,4.81,250.9,184.96,13.4,566.36,652.1,12001.86,887.64,11114.22,0.0,1776.67,1320.25,7312.11,3051.68,4260.44,526.9,2084.68,1648.86,King,481017017.0,1758685.0,3.0,47374.0,2.0,0.0,WA
2004,Seattle,482017021.0,566751,1.270551,8998.54,6235.2,1680.26,512.29,1167.97,4554.94,2707.47,1357.24,957.33,550.68,406.66,0.0,0.0,0.0,256.97,149.68,0.0,0.0,5.7,387.19,1847.48,1401.31,20.03,0.0,6.94,2.64,5.74,122.31,37.69,73.77,0.0,91.66,55.05,520.51,331.93,139.98,446.17,108.91,49.02,9.53,20.53,258.18,2017.98,315.7,1623.01,0.0,79.27,0.0,745.36,9323.86,6363.52,1385.33,1077.84,0.0,1077.84,307.49,327.03,86.54,0.24,0.0,86.3,18.7,221.79,682.29,308.69,235.28,5.86,132.47,864.54,445.57,236.32,87.59,95.06,1998.04,32.44,535.61,542.35,582.24,305.41,412.43,63.18,158.58,124.85,65.82,285.97,407.88,0.03,407.85,2765.8,417.16,1769.95,0.0,578.69,0.0,194.54,9323.87,0.0,6276.35,2333.2,1702.74,630.46,0.24,519.54,194.54,2683.8,1608.59,153.43,0.0,153.43,14.9,66.48,0.85,4.09,172.11,380.07,17.23,799.44,724.61,11853.28,201.08,11652.2,111.05,2060.51,1406.72,7109.07,3504.21,3604.85,585.43,1357.1,1662.33,King,481017017.0,1763440.0,3.0,47787.0,2.0,0.0,WA
2005,Seattle,482017021.0,568719,1.228914,8789.66,6284.6,1750.19,590.54,1159.65,4534.41,2685.44,1338.16,958.23,558.36,399.87,0.0,0.0,0.0,249.97,149.9,0.0,0.0,5.51,383.53,1848.97,1436.92,19.61,0.0,6.2,4.43,4.57,133.22,40.33,72.63,0.0,100.39,79.61,529.46,325.42,127.25,412.05,88.55,49.53,11.66,17.74,244.58,2041.77,315.96,1642.22,0.0,83.59,0.0,463.3,9508.6,6116.47,1333.58,1149.6,0.0,1149.6,183.98,305.48,77.5,0.28,0.0,77.21,8.78,219.2,660.09,282.32,244.88,4.35,128.54,949.76,481.18,282.85,86.54,99.19,1831.65,31.87,429.49,582.64,489.52,298.13,342.48,60.18,149.87,64.63,67.8,264.99,428.44,0.0,428.44,3203.96,716.61,1659.74,0.0,827.61,0.0,188.17,9508.61,0.01,6255.3,2568.63,1882.58,686.04,0.28,496.22,188.17,2621.23,1365.8,239.91,0.0,239.91,2.69,58.75,0.68,2.53,86.62,287.56,11.77,675.28,1202.83,12036.88,150.66,11886.22,106.26,1963.15,1317.33,7476.02,3840.49,3635.54,554.24,1233.35,1847.95,King,481017017.0,1775297.0,3.0,46694.0,2.0,0.0,WA
2006,Seattle,482017021.0,573336,1.190511,8666.7,6367.45,1681.64,529.92,1151.72,4685.81,2746.84,1337.73,990.91,589.25,401.67,0.0,0.0,0.0,259.95,141.72,0.0,0.0,5.34,412.85,1938.97,1485.2,26.61,0.0,6.43,6.06,47.87,144.72,42.53,70.04,11.79,91.24,75.77,557.87,290.03,120.69,453.76,125.96,44.5,14.15,110.78,158.37,1934.15,313.85,1527.31,0.0,93.0,0.0,365.1,8389.28,5724.02,1269.68,1142.41,0.0,1142.41,127.27,310.57,75.75,0.0,0.0,75.75,11.18,223.64,671.2,308.32,240.98,4.2,117.7,942.96,474.9,279.54,87.2,101.33,1551.49,5.98,440.54,395.17,414.86,294.95,326.95,71.64,145.69,24.37,85.25,286.06,365.09,0.0,365.09,2472.87,492.9,1449.58,0.0,530.39,0.0,192.39,8389.29,0.01,5774.49,1906.92,1514.39,392.53,0.0,515.47,192.39,2616.72,1053.2,265.98,0.0,265.98,2.88,98.93,0.77,0.89,92.41,211.6,25.5,354.25,853.72,11721.79,199.22,11522.57,105.97,1160.59,1087.12,7019.84,3588.01,3431.83,411.65,839.18,2180.99,King,481017017.0,1795268.0,3.0,46704.0,2.0,0.0,WA
2007,Seattle,482017021.0,580609,1.157542,9045.36,6423.06,1585.85,467.3,1118.55,4837.21,2772.22,1343.03,1354.7,696.55,658.15,0.0,0.0,0.0,121.38,536.78,0.0,0.0,5.26,69.23,2064.99,1487.84,27.12,0.0,5.9,7.53,30.57,149.71,45.01,77.16,8.22,70.2,98.11,569.17,281.24,123.79,577.15,172.62,13.69,23.22,152.78,214.84,2043.81,325.84,1619.01,0.0,98.95,0.0,578.49,8761.1,5795.66,1295.72,1185.02,0.0,1185.02,110.7,386.74,148.72,0.34,53.28,95.09,13.14,224.89,602.05,234.39,202.42,8.81,156.43,831.05,437.98,234.84,84.06,74.17,1740.88,6.05,389.74,426.96,606.34,311.79,386.1,115.26,143.31,21.52,106.01,289.2,263.91,0.0,263.91,2769.79,652.7,1531.84,0.0,585.25,0.0,195.65,8761.12,0.02,5773.55,2277.56,1760.73,516.84,0.34,513.99,195.65,2219.34,1325.94,256.6,0.0,256.6,3.06,54.84,0.62,0.89,110.77,360.65,50.72,487.78,951.62,12178.36,265.84,11912.52,79.72,2029.06,1060.62,8026.03,3827.3,4198.73,459.28,1698.83,2040.62,King,481017017.0,1822967.0,3.0,46055.0,2.0,0.0,WA
2008,Seattle,482017021.0,586956,1.114741,9036.99,6707.02,1506.16,463.28,1042.88,5200.87,3071.39,1430.47,1470.24,746.38,723.86,0.0,0.0,0.0,119.2,604.66,0.0,0.0,4.97,165.71,2129.48,1600.95,26.27,0.0,5.49,7.28,36.78,149.43,46.2,78.25,6.83,72.68,161.67,579.92,312.08,123.56,528.53,180.75,49.25,25.09,50.91,222.52,1968.66,323.99,1543.7,0.0,100.97,0.0,361.31,8557.32,5833.44,1300.35,1202.28,0.0,1202.28,98.06,396.92,158.91,0.12,60.27,98.52,11.98,226.03,662.76,344.2,169.13,13.65,135.78,750.81,327.46,263.28,84.68,75.38,1839.88,9.65,381.06,439.3,703.16,306.7,322.24,58.29,152.56,21.71,89.68,309.28,251.21,0.0,251.21,2515.12,444.52,1511.63,0.0,558.97,0.0,208.75,8557.78,0.46,5796.06,2031.31,1577.48,453.84,0.12,521.07,208.75,2222.9,1305.58,274.14,0.0,274.14,1.86,122.85,0.65,1.11,103.55,433.81,45.76,321.85,725.73,11802.79,314.23,11488.57,70.81,1097.47,881.64,7522.25,3680.35,3841.9,302.47,1488.37,2051.06,King,481017017.0,1847986.0,3.0,46092.0,2.0,0.0,WA
2009,Seattle,482017021.0,593588,1.118721,8988.71,6806.59,1572.79,481.78,1091.01,5233.79,3017.86,1488.24,1385.96,724.23,661.73,0.0,0.0,0.0,118.59,543.14,0.0,0.0,4.71,138.95,2215.94,1595.69,26.11,0.0,5.96,7.32,29.8,151.33,49.03,80.81,6.0,74.14,141.47,630.27,291.36,108.07,620.25,154.42,54.03,25.53,64.17,322.08,2051.09,318.86,1619.75,0.0,112.47,0.0,131.04,9232.98,6274.33,1379.12,1286.97,0.0,1286.97,92.15,432.17,182.59,0.0,72.9,109.69,11.35,238.23,652.15,346.01,152.3,14.58,139.26,766.6,376.86,229.13,88.28,72.32,2101.09,19.94,382.52,438.91,943.64,316.07,354.58,59.25,162.31,33.76,99.27,315.86,272.78,0.0,272.78,2745.75,584.55,1531.28,0.0,629.92,0.0,212.9,9233.45,0.47,6200.07,2303.31,1720.32,582.99,0.0,516.7,212.9,2394.28,1435.81,276.85,0.0,276.85,0.8,73.77,0.5,7.31,81.25,670.68,55.93,268.72,867.5,12437.23,211.47,12225.77,69.67,1732.38,903.31,6461.67,2388.05,4073.62,308.29,1940.42,1824.9,King,481017017.0,1875020.0,3.0,46103.0,2.0,0.0,WA
2010,Seattle,482017021.0,604189,1.100667,8814.91,6594.98,1591.57,488.93,1102.64,5003.4,2916.92,1500.84,1292.49,679.8,612.68,0.0,0.0,0.0,122.93,489.75,0.0,0.0,4.43,119.15,2086.49,1591.5,27.45,0.0,5.49,11.95,52.96,135.07,58.44,75.35,3.06,71.94,128.54,674.54,261.67,90.51,494.99,86.5,60.03,16.74,32.41,299.31,1773.52,369.69,1276.2,0.0,127.63,0.0,446.41,9220.97,6285.44,1391.91,1308.91,0.0,1308.91,83.0,489.79,208.21,0.0,81.68,126.53,17.81,263.77,714.1,486.95,129.99,14.19,82.97,814.24,401.21,251.64,94.92,66.46,1951.87,38.73,371.78,403.21,807.03,331.11,334.06,54.27,154.49,35.97,89.33,310.47,279.0,0.0,279.0,2720.74,603.95,1479.44,0.0,637.35,0.0,214.79,9221.42,0.45,5994.04,2479.47,1866.64,612.82,0.0,532.68,214.79,2401.46,1503.54,323.99,0.0,323.99,4.71,227.22,0.38,7.18,76.39,567.24,65.36,231.06,975.93,12221.81,162.57,12059.24,67.02,1261.65,1047.56,6175.9,2680.51,3495.38,500.35,1315.75,1679.28,King,481017017.0,1912012.0,1.0,46113.0,1.0,0.0,WA
2011,Seattle,482017021.0,610333,1.066987,8615.64,6435.83,1598.29,534.26,1064.03,4837.53,2838.17,1490.06,1241.58,664.62,576.96,0.0,0.0,0.0,120.45,456.51,0.0,0.0,4.24,102.3,1999.36,1586.28,28.45,0.0,5.5,11.92,86.41,134.15,57.83,77.96,2.37,61.15,113.33,645.42,277.24,90.04,413.09,68.81,61.24,19.42,47.07,216.55,1739.52,361.86,1243.04,0.0,134.61,0.0,440.3,8508.51,5813.13,1253.35,1175.81,0.0,1175.81,77.53,472.51,198.98,0.0,72.76,126.22,17.52,256.01,602.51,397.63,103.27,14.09,87.52,765.38,376.8,253.48,84.33,50.77,1918.74,55.43,354.21,456.47,739.5,313.12,289.17,54.44,148.83,10.15,75.76,275.26,236.21,0.0,236.21,2489.21,473.49,1414.65,0.0,601.06,0.0,206.18,8509.44,0.93,5719.75,2077.88,1557.45,520.43,0.0,504.7,206.18,2283.49,1267.94,233.81,0.0,233.81,4.51,165.52,0.29,19.38,54.34,523.96,57.43,208.71,809.94,12314.11,167.14,12146.97,63.94,2667.64,2087.77,6660.45,2854.01,3806.44,501.67,1485.73,1819.03,King,481017017.0,1937378.0,1.0,46113.0,1.0,0.0,WA
2012,Seattle,482017021.0,622532,1.045354,8471.91,6577.74,1591.52,586.72,1004.8,4986.22,2888.85,1473.23,1292.9,681.74,611.16,0.0,0.0,0.0,114.24,496.93,0.0,0.0,11.93,110.79,2097.37,1657.94,31.62,0.0,5.06,10.92,88.72,135.41,60.71,81.13,2.48,54.59,112.8,690.31,277.15,112.08,439.43,55.97,61.12,25.15,89.21,207.97,1751.93,347.71,1261.08,0.0,143.13,0.0,142.24,8152.37,5445.22,1124.29,1050.7,0.0,1050.7,73.59,449.66,189.58,0.0,66.63,122.95,14.21,245.88,592.37,387.02,105.68,14.99,84.67,722.78,373.2,216.22,79.18,54.18,1695.42,53.35,318.35,364.56,613.55,345.6,276.18,48.67,143.45,16.38,67.68,304.93,279.59,0.0,279.59,2505.48,401.08,1322.6,0.0,781.8,0.0,201.68,8152.87,0.5,5546.37,1862.0,1422.09,439.91,0.0,542.33,201.68,2227.05,957.52,109.23,0.0,109.23,1.5,164.85,0.39,7.42,34.98,391.96,93.04,154.15,904.49,12266.96,103.51,12163.44,24.21,1347.58,1151.48,6682.37,2772.57,3909.8,425.6,1286.71,2197.5,King,481017017.0,1972205.0,1.0,47716.0,1.0,0.0,WA
2013,Seattle,482017021.0,635974,1.030263,8627.02,6389.44,1498.2,452.82,1045.38,4891.05,2864.96,1457.67,1331.0,693.99,637.01,0.0,0.0,0.0,107.13,529.88,0.0,0.0,15.62,60.67,2026.15,1711.88,32.46,0.0,4.64,11.38,101.95,138.17,66.53,83.13,5.25,55.64,103.78,733.55,256.96,123.08,314.4,77.28,6.91,29.13,21.01,180.07,1760.9,357.89,1259.03,0.0,143.98,0.0,476.69,7799.18,5165.95,1106.3,1035.06,0.0,1035.06,71.24,439.04,170.02,0.0,45.17,124.85,13.4,255.62,643.15,471.79,97.41,13.84,60.11,710.83,352.39,224.86,78.5,55.08,1431.82,36.17,262.53,403.5,484.62,245.0,257.21,29.34,144.75,15.06,68.05,293.58,284.01,0.0,284.01,2391.18,417.58,1371.82,0.0,601.79,0.0,242.04,7799.64,0.44,5346.18,1691.11,1171.58,519.53,0.0,519.87,242.04,2139.22,868.76,79.62,0.0,79.62,1.82,245.56,0.3,4.09,31.69,267.54,48.4,189.75,822.35,12319.84,103.9,12215.94,540.37,2286.24,2327.82,7959.24,3186.71,4772.52,1003.77,1298.11,2470.64,King,481017017.0,2009295.0,1.0,47716.0,1.0,0.0,WA
2014,Seattle,482017021.0,654176,1.013817,8816.08,6492.91,1469.97,439.8,1030.18,5022.43,2872.9,1449.19,1347.26,715.84,631.42,0.0,0.0,0.0,102.26,529.16,0.0,0.0,15.37,61.07,2149.62,1803.08,29.33,0.0,4.52,11.45,137.75,145.02,68.62,80.26,5.95,69.64,110.75,762.04,254.0,128.27,346.96,50.9,6.22,24.32,54.23,211.29,1787.79,373.15,1269.92,0.0,144.72,0.0,535.38,7593.8,5075.75,1188.91,1109.33,0.0,1109.33,79.58,424.1,155.12,0.0,44.37,110.75,13.32,255.65,622.05,437.26,107.06,15.5,62.23,712.04,366.22,205.6,77.75,62.47,1348.22,44.97,323.9,353.41,410.39,215.55,238.07,23.14,145.08,4.02,65.82,272.31,270.06,0.0,270.06,2274.59,284.95,1413.95,0.0,575.69,0.0,243.45,7594.26,0.44,5411.56,1444.79,1043.57,401.23,0.0,494.02,243.45,2189.79,765.22,112.64,0.0,112.64,1.61,204.18,0.41,1.97,69.69,205.01,16.31,153.41,679.57,11827.36,131.58,11695.77,522.23,798.93,858.04,8302.56,3434.39,4868.17,922.75,995.37,2950.05,King,481017017.0,2047039.0,1.0,47716.0,1.0,0.0,WA
